,scene_id,date,gdd_cumsum,point_id,lai_all,lai_q05_all,lai_q95_all,ccc_all,ccc_q05_all,ccc_q95_all,error_all,SCL,B02,B03,B04,B05,B06,B07,B8A,B11,B12,lai_stemelongation-endofheading,lai_q05_stemelongation-endofheading,lai_q95_stemelongation-endofheading,ccc_stemelongation-endofheading,ccc_q05_stemelongation-endofheading,ccc_q95_stemelongation-endofheading,error_stemelongation-endofheading,lai_flowering-fruitdevelopment-plantdead,lai_q05_flowering-fruitdevelopment-plantdead,lai_q95_flowering-fruitdevelopment-plantdead,ccc_flowering-fruitdevelopment-plantdead,ccc_q05_flowering-fruitdevelopment-plantdead,ccc_q95_flowering-fruitdevelopment-plantdead,error_flowering-fruitdevelopment-plantdead,lai_germination-endoftillering,lai_q05_germination-endoftillering,lai_q95_germination-endoftillering,ccc_germination-endoftillering,ccc_q05_germination-endoftillering,ccc_q95_germination-endoftillering,error_germination-endoftillering,lai (Phenology),lai_q05 (Phenology),lai_q95 (Phenology),ccc (Phenology),ccc_q05 (Phenology),ccc_q95 (Phenology),Macro-Stage,parcel,location
26,S2B_MSIL2A_20220725T101559_N0400_R065_T32TMT_20220725T132135.SAFE,2022-07-25,2444.9999999999995,0,0.8822948932647705,0.10289481468498707,2.301254451274872,0.31083080917596817,2.0903954345286024e-08,1.1713168323040009,0.5600040107965469,5.0,0.08243750035762787,0.111799999140203,0.15974999964237213,0.18926250375807285,0.20846249721944332,0.23528749868273735,0.26954999566078186,0.2891875058412552,0.19577499479055405,1.084383949637413,0.5654457658529282,2.4716725945472717,0.42948929220438004,0.1281125508248806,1.2906171679496765,0.5968684777617455,1.041894257068634,0.3865807428956032,2.602826863527298,0.39356987550854683,0.08038793876767159,1.3121117055416107,0.6034667566418648,0.36626240611076355,0.17886178381741047,0.6803736463189125,0.07717325212433934,0.0035962102635949122,0.24729440361261368,0.02206327090971172,1.041894257068634,0.3865807428956032,2.602826863527298,0.39356987550854683,0.08038793876767159,1.3121117055416107,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
0,S2A_MSIL2A_20220305T102921_N0400_R108_T32TMT_20220305T135811.SAFE,2022-03-05,476.70000000000005,1,0.7631942480802536,0.09591765329241753,1.9296917915344238,0.254167053848505,3.2026253871109134e-09,0.9311300590634346,0.5679764896631241,5.0,0.07806249987334013,0.10995000042021275,0.12685000151395798,0.15881250239908695,0.19972499832510948,0.21376250125467777,0.22721249423921108,0.2663875035941601,0.22429999522864819,0.9999606609344482,0.5557455644011497,2.1499760150909424,0.37725911661982536,0.12164258398115635,1.0689509510993958,0.6223237663507462,,,,,,,,0.23464896343648434,0.0714920642785728,0.41984449699521065,0.028930248110555112,1.3523130016184077e-06,0.2012077383697033,0.018043164163827896,0.23464896343648434,0.0714920642785728,0.41984449699521065,0.028930248110555112,1.3523130016184077e-06,0.2012077383697033,germination - end of tillering,Ruetteli,SwissFutureFarm
1,S2B_MSIL2A_20220307T101759_N0400_R065_T32TMT_20220307T133430.SAFE,2022-03-07,476.70000000000005,1,0.7565006732940673,0.09267620593309403,1.967695140838623,0.2511825442314148,2.4804730935912288e-09,0.9425684690475464,0.6098861575126648,5.0,0.09316000044345855,0.11255999952554703,0.12671999931335448,0.1576999992132187,0.2011000007390976,0.21944000124931334,0.2298799991607666,0.2736599981784821,0.25152000188827517,0.9970967054367066,0.5550918698310852,2.179570770263672,0.37616702914237976,0.1206372171640396,1.0846960306167603,0.6667797088623046,,,,,,,,0.16038801670074462,0.011359366588294506,0.4134937167167664,0.0038566365488804876,7.498459177544347e-38,0.15982130765914918,0.020778652653098105,0.16038801670074462,0.011359366588294506,0.4134937167167664,0.0038566365488804876,7.498459177544347e-38,0.15982130765914918,germination - end of tillering,Ruetteli,SwissFutureFarm
2,S2B_MSIL2A_20220310T102739_N0400_R108_T32TMT_20220310T134645.SAFE,2022-03-10,480.4000000000001,1,0.7287576347589493,0.09452593140304089,1.793177679181099,0.24057853035628796,1.8448856331509944e-09,0.8679317310452461,0.5515052899718285,5.0,0.0764999995008111,0.09945000149309635,0.12092500180006027,0.14858749695122242,0.1851124968379736,0.20034999959170818,0.21538749895989895,0.26212499663233757,0.23241250030696392,0.9767830073833466,0.552004300057888,2.018689200282097,0.37010685727000237,0.11945990845561028,1.0218145251274109,0.6088321655988693,,,,,,,,0.15857532434165478,0.01734867098275572,0.4640409015119076,0.005051810706390825,3.503246160812043e-46,0.16194431204348803,0.0194190158508718,0.15857532434165478,0.01734867098275572,0.4640409015119076,0.005051810706390825,3.503246160812043e-46,0.16194431204348803,germination - end of tillering,Ruetteli,SwissFutureFarm
3,S2B_MSIL2A_20220320T102639_N0400_R108_T32TMT_20220320T135549.SAFE,2022-03-20,546.7000000000002,1,0.7931095585227013,0.10189564619213343,1.9276155233383179,0.26778122037649155,1.3651111963053353e-08,0.9464606195688248,0.484508465975523,5.0,0.06988750025629997,0.09711250010877848,0.10995000042021275,0.1447750013321638,0.19498750381171703,0.21467499807476997,0.22532500140368938,0.24879999831318855,0.20821250043809414,1.009555570781231,0.5581153780221939,2.0820471048355103,0.38640767708420753,0.12305284012109041,1.05526565015316,0.5293804705142975,,,,,,,,0.34524261578917503,0.17178237810730934,0.6361956521868706,0.08138367347419262,0.01380128285381943,0.294412549585104,0.017092016292735934,0.34524261578917503,0.17178237810730934,0.6361956521868706,0.08138367347419262,0.01380128285381943,0.294412549585104,germination - end of tillering,Ruetteli,SwissFutureFarm
4,S2A_MSIL2A_20220322T101711_N0400_R065_T32TMT_20220322T141030.SAFE,2022-03-22,558.4000000000001,1,0.8680845871567726,0.103090132586658,2.1913611590862274,0.2992073595523834,2.0621339746895728e-08,1.0826391875743866,0.5426431074738503,5.0,0.0717624993994832,0.10884999856352806,0.12290000170469284,0.16234999895095825,0.22162500396370888,0.23948749899864197,0.2548000030219555,0.2744249999523163,0.22466249763965607,1.066498577594757,0.5647373422980309,2.382305294275284,0.41099948436021805,0.12660289835184813,1.195431262254715,0.5797691121697426,,,,,,,,0.37770257517695427,0.2398360874503851,0.6484315693378448,0.10652791522443295,0.02481778629589826,0.287039153277874,0.018395062303170562,0.37770257517695427,0.2398360874503851,0.6484315693378448,0.10652791522443295,0.02481778629589826,0.287039153277874,germination - end of tillering,Ruetteli,SwissFutureFarm
5,S2A_MSIL2A_20220325T102651_N0400_R108_T32TMT_20220325T162307.SAFE,2022-03-25,581.0000000000001,1,0.8893461301922798,0.11057008150964975,2.162596344947815,0.312118049710989,7.955822445282479e-08,1.084888994693756,0.4576431103050709,5.0,0.06422499986365438,0.09732499904930592,0.10519999917596579,0.14361250028014183,0.21566250175237656,0.23503749817609787,0.2502250038087368,0.2516499999910593,0.19763750210404396,1.07565338909626,0.5667673051357269,2.3128049671649933,0.41670770198106766,0.12846283242106438,1.1674830913543701,0.48633863776922226,,,,,,,,0.4755852296948433,0.29839710146188736,0.8124592751264572,0.14200874976813793,0.04960432322695851,0.3538726940751076,0.016038190107792616,0.4755852296948433,0.29839710146188736,0.8124592751264572,0.14200874976813793,0.04960432322695851,0.3538726940751076,germination - end of tillering,Ruetteli,SwissFutureFarm
6,S2B_MSIL2A_20220327T101629_N0400_R065_T32TMT_20220327T141610.SAFE,2022-03-27,599.0000000000001,1,0.9716177955269814,0.10845972690731287,2.7279801964759827,0.3447997346520424,6.780128725125678e-08,1.322191759943962,0.5269335471093655,5.0,0.07802499923855066,0.10859999991953373,0.1146249994635582,0.15581249631941319,0.24090000055730343,0.26839999109506607,0.2763250023126602,0.27431249991059303,0.21711250022053719,1.173207014799118,0.5731368958950043,2.8740269541740417,0.4511450231075287,0.13189608976244926,1.4196121245622635,0.5514355301856995,,,,,,,,0.4747432991862297,0.3115454129874706,0.7949102595448494,0.1707352828234434,0.0477370610460639,0.394334364682436,0.018277563154697418,0.4747432991862297,0.3115454129874706,0.7949102595448494,0.1707352828234434,0.0477370610460639,0.394334364682436,germination - end of tillering,Ruetteli,SwissFutureFarm
7,S2B_MSIL2A_20220406T101559_N0400_R065_T32TMT_20220406T154623.SAFE,2022-04-06,659.0000000000001,1,1.1096616983413696,0.4103098437190056,2.397423803806305,0.4343144819140434,0.08594730822369456,1.2058859765529633,0.26615310460329056,4.0,0.03870000038295984,0.06457500113174319,0.052712499629706144,0.09736249875277281,0.20372499711811543,0.2282124999910593,0.23541249707341194,0.1748250015079975,0.1105375001206994,1.1364303678274155,0.5864927098155022,2.209817349910736,0.4523906111717224,0.1382177509367466,1.1146697103977203,0.24655450507998466,,,,,,,,0.7630139142274857,0.4876265563070774,1.2927918434143066,0.2728724982589483,0.13687699381262064,0.5825794115662575,0.012855235487222672,0.7630139142274857,0.4876265563070774,1.2927918434143066,0.2728724982589483,0.13687699381262064,0.5825794115662575,germination - end of tillering,Ruetteli,SwissFutureFarm
8,S2A_MSIL2A_20220414T102601_N0400_R108_T32TMT_20220414T155046.SAFE,2022-04-14,735.7,1,1.6809030026197433,0.7638958171010017,3.8077090084552765,0.7027425840497017,0.2326816190034151,1.7975075989961624,0.264103464782238,4.0,0.034312500385567546,0.061087500769644976,0.048700000159442425,0.09974999818950891,0.25501249730587006,0.29750000312924385,0.3075999915599823,0.18456250242888927,0.10878749843686819,1.5727531462907791,0.7844828069210052,3.2354343235492706,0.6414956375956535,0.23289108835160732,1.5176367610692978,0.2391953505575657,,,,,,,,1.1777714937925339,0.8090258538722992,1.796993762254715,0.5243212357163429,0.2913820557296276,0.9846595600247383,0.013995351735502481,1.1777714937925339,0.8090258538722992,1.796993762254715,0.5243212357163429,0.2913820557296276,0.9846595600247383,germination - end of tillering,Ruetteli,SwissFutureFarm
9,S2B_MSIL2A_20220419T102559_N0400_R108_T32TMT_20220419T140845.SAFE,2022-04-19,781.7,1,2.489555925130844,1.1718892306089401,6.161949932575226,1.0688797160983086,0.38877303898334503,2.9020054638385773,0.2624383978545666,4.0,0.03139999997802079,0.06078749988228083,0.04092499939724803,0.10276250168681145,0.29570000246167183,0.3620249964296818,0.37171249836683273,0.1802749950438738,0.10691250208765268,2.29660964012146,1.166740357875824,5.020060658454895,0.9703629538416862,0.38977357372641563,2.2254607379436493,0.2440315391868353,,,,,,,,1.513942003250122,1.0957663357257843,1.9330777525901794,0.6597798019647598,0.4138084761798382,1.0529733002185822,0.017041731160134077,1.513942003250122,1.0957663357257843,1.9330777525901794,0.6597798019647598,0.4138084761798382,1.0529733002185822,germination - end of tillering,Ruetteli,SwissFutureFarm
10,S2A_MSIL2A_20220421T101601_N0400_R065_T32TMT_20220421T134744.SAFE,2022-04-21,799.2,1,2.731980860233307,1.25583977997303,6.43964296579361,1.156716749072075,0.4102008491754532,3.024484395980835,0.2756888419389725,4.0,0.03516249964013696,0.06847499962896109,0.04567499924451113,0.11488750111311674,0.33047499880194664,0.3882250040769577,0.39982499927282333,0.1832750029861927,0.10308750066906214,2.489318370819092,1.2526646703481674,5.252938330173492,1.0362414568662643,0.41001417115330696,2.3167574405670166,0.2590521574020386,,,,,,,,1.5097485035657883,1.1033959984779358,1.9201208055019379,0.6704924777150154,0.37045061215758324,1.0699490159749985,0.017795539228245616,1.5097485035657883,1.1033959984779358,1.9201208055019379,0.6704924777150154,0.37045061215758324,1.0699490159749985,germination - end of tillering,Ruetteli,SwissFutureFarm
11,S2A_MSIL2A_20220511T101601_N0400_R065_T32TMT_20220511T174519.SAFE,2022-05-11,1027.0,1,4.3236038982868195,2.160198837518692,7.520320475101471,2.2594311833381653,1.0342708826065063,4.479872286319733,0.1648575458675623,4.0,0.01631249999627471,0.040300000458955765,0.01995000010356307,0.07322500180453062,0.3102000020444393,0.4242749959230423,0.4324500039219856,0.13181249983608723,0.06290000071749091,3.8638508915901184,2.0830953121185303,6.151471674442291,2.01262991130352,0.996789813041687,3.7551984190940857,0.1609717570245266,4.303661406040192,2.158346265554428,7.531948685646057,2.2762067019939423,1.0357574820518494,4.5143502950668335,0.1638931017369032,,,,,,,,3.8638508915901184,2.0830953121185303,6.151471674442291,2.01262991130352,0.996789813041687,3.7551984190940857,stem elongation - end of heading,Ruetteli,SwissFutureFarm
12,S2A_MSIL2A_20220514T102601_N0400_R108_T32TMT_20220514T165714.SAFE,2022-05-14,1081.8999999999999,1,4.568991661071777,2.293905794620514,7.570403695106506,2.45243838429451,1.1446533873677254,4.711491405963898,0.14765991643071175,4.0,0.019712500274181366,0.03834999958053231,0.018850000109523535,0.06516249943524599,0.2914374954998493,0.41946250200271606,0.43088750541210175,0.12123750057071447,0.05316249933093786,4.066985189914703,2.2099315524101257,6.20156729221344,2.170530840754509,1.1013015732169151,3.9727558493614197,0.14505228027701378,4.545929670333862,2.2970317006111145,7.590074360370636,2.4748780131340027,1.1524861007928848,4.751010835170746,0.14668702520430088,,,,,,,,4.066985189914703,2.2099315524101257,6.20156729221344,2.170530840754509,1.1013015732169151,3.9727558493614197,stem elongation - end of heading,Ruetteli,SwissFutureFarm
13,S2B_MSIL2A_20220516T101559_N0400_R065_T32TMT_20220516T133430.SAFE,2022-05-16,1118.3999999999999,1,4.502030372619629,2.267871528863907,7.569297671318054,2.3710938692092896,1.0837500244379044,4.627655029296875,0.1615237407386303,4.0,0.030125000048428774,0.04512500064447522,0.02461250009946525,0.069774997420609,0.30678749829530716,0.4425625018775463,0.45330000296235085,0.12926249764859676,0.0589250004850328,4.000506341457367,2.1952941715717316,6.179141521453857,2.078548938035965,1.0357541665434837,3.871315985918045,0.15874584577977657,4.473669171333313,2.2637593746185303,7.577480435371399,2.3803392350673676,1.0699345767498016,4.652135252952576,0.16063172556459904,,,,,,,,4.000506341457367,2.1952941715717316,6.179141521453857,2.078548938035965,1.0357541665434837,3.871315985918045,stem elongation - end of heading,Ruetteli,SwissFutureFarm
14,S2B_MSIL2A_20220519T102559_N0400_R108_T32TMT_20220519T165606.SAFE,2022-05-19,1174.8,1,4.541854202747345,2.264465883374214,7.577806711196899,2.4436785876750946,1.1400799602270126,4.753246426582336,0.1523606926202774,4.0,0.0250750002451241,0.039499999955296516,0.02157499990426004,0.06405000016093254,0.2772125005722046,0.4186124950647354,0.4349999912083149,0.12188750226050615,0.058937500230968,4.039166450500488,2.1866645961999893,6.202964425086975,2.1622764319181442,1.0914300754666328,3.9884936213493347,0.14988391287624836,4.500824958086014,2.2637908458709717,7.600675940513611,2.464738816022873,1.1404266133904457,4.766973197460175,0.1513582468032837,,,,,,,,4.039166450500488,2.1866645961999893,6.202964425086975,2.1622764319181442,1.0914300754666328,3.9884936213493347,stem elongation - end of heading,Ruetteli,SwissFutureFarm
15,S2B_MSIL2A_20220526T101559_N0400_R065_T32TMT_20220526T134056.SAFE,2022-05-26,1295.6999999999998,1,4.495129823684692,2.2234910428524017,7.580063700675964,2.4847643971443176,1.1428333222866058,4.850478172302246,0.1545423474162817,4.0,0.031049999874085188,0.04141250066459179,0.023312499979510903,0.059849999379366636,0.27726249396800995,0.4195000045001507,0.4366749972105026,0.11854999884963036,0.05477499961853027,3.992066353559494,2.1639188826084137,6.188595652580261,2.1970370411872864,1.09845869243145,4.0197931826114655,0.15136807784438133,4.476531386375427,2.2332803308963776,7.599259436130524,2.4797982275485992,1.1485983729362488,4.84458714723587,0.15375912003219128,,,,,,,,3.992066353559494,2.1639188826084137,6.188595652580261,2.1970370411872864,1.09845869243145,4.0197931826114655,stem elongation - end of heading,Ruetteli,SwissFutureFarm
16,S2A_MSIL2A_20220613T103031_N0400_R108_T32TMT_20220613T235021.SAFE,2022-06-13,1583.3999999999999,1,4.972140192985535,2.5446569621562958,7.658920705318451,2.5867318511009216,1.1525377929210663,4.8358548283576965,0.16468213684856892,4.0,0.03888750122860074,0.05181250022724271,0.029037500033155084,0.07248750142753124,0.30707499384880066,0.45448750630021095,0.4784749932587147,0.11591249983757734,0.04682500008493662,4.389962196350098,2.429215133190155,6.257930397987366,2.2284350395202637,1.0923035740852356,4.063452899456024,0.16405326314270496,4.956441700458527,2.524060904979706,7.66541600227356,2.595611423254013,1.1451241821050644,4.8846352100372314,0.1633087769150734,,,,,,,,4.956441700458527,2.524060904979706,7.66541600227356,2.595611423254013,1.1451241821050644,4.8846352100372314,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
17,S2B_MSIL2A_20220615T101559_N0400_R065_T32TMT_20220615T132635.SAFE,2022-06-15,1622.5,1,5.479117453098297,2.814791589975357,7.730490803718567,2.846167504787445,1.2718709707260132,5.031034529209137,0.19408744014799595,4.0,0.037124999798834324,0.05572499940171838,0.032362500205636024,0.08406250085681677,0.34927499294281006,0.5178749859333038,0.5476249903440475,0.15509999729692936,0.07129999902099371,4.72796905040741,2.618538498878479,6.299162030220032,2.402018815279007,1.1767593920230865,4.186023712158203,0.1965747643262148,5.500284910202026,2.788259744644165,7.728281319141388,2.8676024079322815,1.2633495777845383,4.968939960002899,0.19207740761339664,,,,,,,,5.500284910202026,2.788259744644165,7.728281319141388,2.8676024079322815,1.2633495777845383,4.968939960002899,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
18,S2B_MSIL2A_20220618T102559_N0400_R108_T32TMT_20220618T135630.SAFE,2022-06-18,1688.6999999999998,1,4.364627301692963,2.130880057811737,7.552475988864899,2.1715799272060394,0.9542176499962807,4.479174733161926,0.17601024359464645,4.0,0.025937499711290002,0.0482750004157424,0.031824999721720815,0.08133750036358833,0.29282499477267265,0.43006250634789467,0.45506250113248825,0.14537500031292439,0.07401250023394823,3.886485755443573,2.0435882061719894,6.159731805324554,1.9079248160123825,0.918023131787777,3.6693354547023773,0.17163909785449505,4.321362674236298,2.112380236387253,7.5554216504096985,2.178971230983734,0.9532013833522797,4.4594886302948,0.17484542913734913,,,,,,,,4.321362674236298,2.112380236387253,7.5554216504096985,2.178971230983734,0.9532013833522797,4.4594886302948,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
19,S2A_MSIL2A_20220620T102041_N0400_R065_T32TMT_20220620T162319.SAFE,2022-06-20,1738.8999999999999,1,4.9750266671180725,1.1742225140333176,7.662530779838562,2.3804888129234314,0.41397810354828835,4.8358970284461975,0.7173758298158646,4.0,0.13798750191926956,0.15969999879598618,0.14032500237226486,0.1946125030517578,0.4189249984920025,0.5420125126838684,0.5710749924182892,0.25424999371171,0.173700001090765,4.287706136703491,1.0088737308979034,6.272169351577759,1.969465509057045,0.3519454449415207,3.904829293489456,0.7133970260620117,4.948254406452179,1.1847451329231262,7.690074265003204,2.3558774888515472,0.40530095994472504,4.764902114868164,0.7124209925532341,,,,,,,,4.948254406452179,1.1847451329231262,7.690074265003204,2.3558774888515472,0.40530095994472504,4.764902114868164,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
20,S2A_MSIL2A_20220623T103031_N9999_R108_T32TMT_20230101T163539.SAFE,2022-06-23,1799.8,1,4.640138745307922,1.144332617521286,7.589974820613861,2.1871012449264526,0.39113638922572136,4.577604711055756,0.6357128471136093,4.0,0.12349999975413084,0.1447375025600195,0.1266999989748001,0.17721249908208847,0.3880999982357025,0.5006500035524368,0.5308499932289124,0.22891250252723694,0.1563750021159649,4.016174167394638,1.0016472190618515,6.218094050884247,1.8195550292730331,0.35066139698028564,3.725377708673477,0.6296249628067017,4.61128568649292,1.1590731963515282,7.6007800698280334,2.163525551557541,0.3915628753602505,4.555148005485535,0.6320797875523567,,,,,,,,4.61128568649292,1.1590731963515282,7.6007800698280334,2.163525551557541,0.3915628753602505,4.555148005485535,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
21,S2B_MSIL2A_20220625T101559_N0400_R065_T32TMT_20220625T131754.SAFE,2022-06-25,1835.0,1,4.1485472321510315,2.093961626291275,7.488113343715668,1.9916861355304718,0.8642184510827065,4.185382604598999,0.1671825833618641,4.0,0.03213750058785081,0.05520000075921416,0.03096250002272427,0.08666249830275774,0.31689999252557755,0.43277499452233315,0.46086250618100166,0.13784999772906303,0.063937499653548,3.7292042076587677,2.03104330599308,6.084526479244232,1.753963679075241,0.8481549918651581,3.3413522243499756,0.1614312045276165,4.1365402936935425,2.076946422457695,7.470781624317169,1.9939208924770355,0.8647894114255905,4.155441582202911,0.16575351543724537,,,,,,,,4.1365402936935425,2.076946422457695,7.470781624317169,1.9939208924770355,0.8647894114255905,4.155441582202911,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
22,S2A_MSIL2A_20220703T102611_N0400_R108_T32TMT_20220703T182512.SAFE,2022-07-03,1986.8000000000002,1,2.563219279050827,1.3048000186681747,5.787979304790497,1.1308050602674484,0.4296460598707199,2.7581676244735718,0.19146561436355114,4.0,0.02835000050254166,0.057437500450760126,0.037462500389665365,0.102937500923872,0.26659999415278435,0.33156249672174454,0.3635125011205673,0.13084999658167362,0.06110000144690275,2.4074935615062714,1.3034046292304993,4.851788878440857,1.0332342833280563,0.4236503504216671,2.2220538556575775,0.1751262079924345,2.5387127697467804,1.298862561583519,5.676159560680389,1.1255656480789185,0.4234742596745491,2.64334836602211,0.18835252337157726,1.6137705892324448,1.2359811067581177,1.962713673710823,0.615556612610817,0.41424112021923065,0.9521961361169815,0.011750973295420408,2.5387127697467804,1.298862561583519,5.676159560680389,1.1255656480789185,0.4234742596745491,2.64334836602211,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
23,S2A_MSIL2A_20220713T103041_N0400_R108_T32TMT_20220713T164557.SAFE,2022-07-13,2173.1000000000004,1,1.2818244248628616,0.46336711198091507,2.904858410358429,0.5033035427331924,0.10118726827204227,1.4583229422569275,0.30208707228302956,4.0,0.047862499952316284,0.07481250166893005,0.08266250044107437,0.1400625016540289,0.20849999971687794,0.24637500010430813,0.2888749986886978,0.16601250506937504,0.0988875012844801,1.2671330720186234,0.6127207279205322,2.66386479139328,0.49835238978266716,0.1500486396253109,1.3376004248857498,0.27723241224884987,1.2824966609477997,0.48450272902846336,2.8331578075885773,0.49964095652103424,0.11906282044947147,1.4260736554861069,0.29661092907190323,0.9477977529168129,0.6130727678537369,1.6829515546560287,0.2640559710562229,0.1257551135495305,0.6534375064074993,0.01566010364331305,1.2824966609477997,0.48450272902846336,2.8331578075885773,0.49964095652103424,0.11906282044947147,1.4260736554861069,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
24,S2B_MSIL2A_20220715T101559_N0400_R065_T32TMT_20220715T133111.SAFE,2022-07-15,2220.8,1,1.1015927642583847,0.19262656196951866,2.6621291041374207,0.4063587002456188,0.004521945941746708,1.342046931385994,0.42216529697179794,5.0,0.06761249899864197,0.09655000176280737,0.1280250009149313,0.18346249498426914,0.2300500012934208,0.26579999923706055,0.31181249395012856,0.214862497523427,0.1361250001937151,1.2228204756975174,0.5845808312296867,2.659429967403412,0.4745001457631588,0.13775392062962055,1.315204694867134,0.4109980873763561,1.2121596038341522,0.41125937551259995,2.7973393499851227,0.4544626697897911,0.09094082657247782,1.3901382982730865,0.4249672368168831,0.7213290929794312,0.47710733115673065,1.144535094499588,0.17960122227668762,0.07804543990641832,0.3875593766570091,0.02194736571982503,1.2121596038341522,0.41125937551259995,2.7973393499851227,0.4544626697897911,0.09094082657247782,1.3901382982730865,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
25,S2B_MSIL2A_20220718T102559_N0400_R108_T32TMT_20220718T133811.SAFE,2022-07-18,2282.3,1,0.9961640164256096,0.13612715993076563,2.5010032653808594,0.361469853669405,2.5204233899955852e-06,1.274238333106041,0.4248555228114128,5.0,0.06438750121742487,0.09178749937564135,0.1372000016272068,0.18069999665021896,0.20742500014603138,0.24293749779462814,0.2900625094771385,0.21672499924898148,0.13671249710023403,1.1676885187625885,0.5757586732506752,2.558738201856613,0.4583348035812378,0.13369661010801792,1.318265676498413,0.4291529357433319,1.1407819837331772,0.3998173363506794,2.692337393760681,0.42768170312047005,0.08678434509783983,1.3529860079288483,0.43961821869015694,0.6231149733066559,0.37761877849698067,1.0960487574338913,0.14745563175529242,0.04638712131418288,0.4409477300941944,0.024707295699045062,1.1407819837331772,0.3998173363506794,2.692337393760681,0.42768170312047005,0.08678434509783983,1.3529860079288483,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
26,S2B_MSIL2A_20220725T101559_N0400_R065_T32TMT_20220725T132135.SAFE,2022-07-25,2444.9999999999995,1,0.8339443430304527,0.10353865008801222,2.078062564134598,0.2887273095548153,2.1124079596646084e-08,1.0592444837093353,0.5097493305802345,5.0,0.0776375001296401,0.10432499926537275,0.15012499876320362,0.17721249721944332,0.19431249797344208,0.2204124964773655,0.25212499871850014,0.269337497651577,0.1800875011831522,1.039380356669426,0.5618907436728477,2.257035404443741,0.41065338626503944,0.12498890794813633,1.167873129248619,0.5502063930034637,0.9909742996096611,0.38408584892749786,2.3306794464588165,0.3739701770246029,0.0777748879045248,1.200111985206604,0.5527589991688728,0.35719776898622513,0.17160024493932724,0.6510680988430977,0.0648662461899221,9.876660913121782e-05,0.23590719513595104,0.021539486711844802,0.9909742996096611,0.38408584892749786,2.3306794464588165,0.3739701770246029,0.0777748879045248,1.200111985206604,flowering - fruit development - plant dead,Ruetteli,SwissFutureFarm
0,S2A_MSIL2A_20220305T102921_N0400_R108_T32TMT_20220305T135811.SAFE,2022-03-05,476.70000000000005,2,0.6997213363647461,0.09866813197731972,1.5644142478704453,0.22935520112514496,1.0908456013480894e-09,0.7758153229951859,0.41991497576236725,5.0,0.05563750024884939,0.08335000090301037,0.09585000108927488,0.1245499961078167,0.1625249981880188,0.17582499794662,0.190700002014637,0.2153750006109476,0.16823750361800194,0.9271766617894173,0.5457385405898094,1.7835692018270493,0.34767889976501465,0.1124773258343339,0.8909042477607727,0.47078687697649,,,,,,,,0.28148755244910717,0.10436553787440062,0.501228217035532,0.06033721729181707,3.595290531599815e-06,0.2805729862302542,0.016130137257277966,0.28148755244910717,0.10436553787440062,0.501228217035532,0.06033721729181707,3.595290531599815e-06,0.2805729862302542,germination - end of tillering,Ruetteli,SwissFutureFarm
1,S2B_MSIL2A_20220307T101759_N0400_R065_T32TMT_20220307T133430.SAFE,2022-03-07,476.70000000000005,2,0.9055917337536812,0.09803471621125937,3.15956911444664,0.3152531683444977,5.126855773252004e-09,1.5013815313577652,0.6883007064461708,5.0,0.09564999956637621,0.11717499978840351,0.1342999991029501,0.17256249859929085,0.23082499578595161,0.2565375044941902,0.2696000002324581,0.3284124992787838,0.2636624947190285,1.129223346710205,0.5691938251256943,3.3903689682483673,0.43798765167593956,0.1298863161355257,1.7199024260044098,0.726018562912941,,,,,,,,0.30083685740828514,0.09018229460343719,0.5733604058623314,0.07150301337242126,3.3962455599649953e-08,0.27475071512162685,0.025547244120389223,0.30083685740828514,0.09018229460343719,0.5733604058623314,0.07150301337242126,3.3962455599649953e-08,0.27475071512162685,germination - end of tillering,Ruetteli,SwissFutureFarm
2,S2B_MSIL2A_20220310T102739_N0400_R108_T32TMT_20220310T134645.SAFE,2022-03-10,480.4000000000001,2,0.7032594904303551,0.09602980501949787,1.639055386185646,0.2313951626420021,1.1411396064198165e-09,0.8091439083218575,0.4691767394542694,5.0,0.062012499663978815,0.08379999920725822,0.10242500063031912,0.1320750005543232,0.16774999909102917,0.18470000103116035,0.19943750277161598,0.24002500250935555,0.19961250200867653,0.9449955821037292,0.5478586852550507,1.871594399213791,0.35839344561100006,0.11552873346954584,0.9481374323368073,0.5197978690266609,,,,,,,,0.2806301452219486,0.06108724046498537,0.5142496153712273,0.05153543362393975,1.8381366278936488e-13,0.2707485184073448,0.01865638978779316,0.2806301452219486,0.06108724046498537,0.5142496153712273,0.05153543362393975,1.8381366278936488e-13,0.2707485184073448,germination - end of tillering,Ruetteli,SwissFutureFarm
